CountyName,PrecinctCode,PrecinctName,PrecinctSplitCode,Description,HouseNum,PrefixDirection,Street,StreetType,SuffixDirection,City,State,PostalCode,Line2,Comment,DayPhone,HandicapAccessible
SUSQUEHANNA,24,LANESBORO BOROUGH,24-1,LANESBORO COMMUNITY CENTER,418,,MAIN ST,,,SUSQUEHANNA,PA,18847,,,,YES
SUSQUEHANNA,25,LATHROP TOWNSHIP,25-1,UNION GRANGE HALL,18349,,DIMOCK TO NICHOLSON,RD,,HOP BOTTOM,PA,18824,,,,YES
SUSQUEHANNA,26,LENOX TOWNSHIP,26-1,LENOX TWP BUILDING,2811,,STATE ROUTE 92,,,KINGSLEY,PA,18826,,,,YES
SUSQUEHANNA,27,LIBERTY TOWNSHIP,27-1,LIBERTY GRANGE HALL,5010,,CREAMERY,RD,,MONTROSE,PA,18801,,,,YES
SUSQUEHANNA,28,LITTLE MEADOWS BOROUGH,28-1,LITTLE MEADOWS VOLUNTEER FIRE COMPANY,836,,MAPLE,ST,,LITTLE MEADOWS,PA,18830,,,,YES
SUSQUEHANNA,29,MIDDLETOWN TOWNSHIP,29-1,MIDDLETOWN TWP BUILDING,175,,CORBY,RD,,FRIENDSVILLE,PA,18818,,,,YES
SUSQUEHANNA,30,"MONTROSE BOROUGH, 1ST WARD",30-1,SUSQUEHANNA COUNTY TREHAB BUILDING,36,,PUBLIC,AVE,,MONTROSE,PA,18801,,,,YES
SUSQUEHANNA,31,"MONTROSE BOROUGH, 2ND WARD",31-1,MONTROSE BOROUGH BUILDING,89,,CHERRY,ST,,MONTROSE,PA,18801,,,,YES
SUSQUEHANNA,33,NEW MILFORD BOROUGH,33-1,NEW MILFORD BORO HALL,948,,MAIN,ST,,NEW MILFORD,PA,18834,,,,YES
SUSQUEHANNA,34,NEW MILFORD TOWNSHIP,34-1,NEW MILFORD TWP BUILDING,19730,,STATE ROUTE 11,,,NEW MILFORD,PA,18834,,,,YES
SUSQUEHANNA,35,OAKLAND BOROUGH,35-1,OAKLAND BOROUGH BUILDING,380,,STATE,ST,,SUSQUEHANNA,PA,18847,,,,YES
SUSQUEHANNA,36,OAKLAND TOWNSHIP,36-1,OAKLAND TWP BUILDING,36,,RIVERSIDE,DR,,SUSQUEHANNA,PA,18847,,,,YES
SUSQUEHANNA,37,RUSH TOWNSHIP,37-1,LADIES AUX. / FIREMAN'S HALL,54,,STATE ROUTE 3037,,,LAWTON,PA,18828,,,,YES
SUSQUEHANNA,38,SILVER LAKE TOWNSHIP,38-1,VOLUNTEER FIRE HALL,3417,,QUAKER LAKE,RD,,BRACKNEY,PA,18812,,,,YES
SUSQUEHANNA,39,SPRINGVILLE TOWNSHIP,39-1,FIRE HALL,3866,,STATE ROUTE 29,,,SPRINGVILLE,PA,18844,,,,YES
SUSQUEHANNA,40,SUSQUEHANNA BOROUGH,40-1,SUSQUEHANNA BORO BUILDING,83,,ERIE,BLVD,,SUSQUEHANNA,PA,18847,,,,YES
SUSQUEHANNA,44,THOMPSON BOROUGH,44-1,FIRE HALL,53,,WATER,ST,,THOMPSON,PA,18465,,,,YES
SUSQUEHANNA,45,THOMPSON TOWNSHIP,45-1,THOMPSON TWP MUNICIPAL BUILDING,4917,,STATE ROUTE 1001,,,THOMPSON,PA,18465,,,,YES
SUSQUEHANNA,46,UNION DALE BOROUGH,46-1,SCHOOL BUILDING,,,CHURCH,ST,,UNION DALE,PA,18470,,,,YES
TIOGA,001,BLOSS TWP,001-1,COMMUNITY BUILDING,756,,ARNOT,RD,,ARNOT,PA,16911,,,,NO
TIOGA,002,BLOSSBURG BORO,002-1,BLOSSBURG FIRE COMPANY,324,,MAIN,ST,,BLOSSBURG,PA,16912,,,,NO
TIOGA,003,BROOKFIELD TWP,003-1,BROOKFIELD TOWNSHIP BUILDING,2037,,CALIFORNIA,RD,,WESTFIELD,PA,16950,,4 MILES FROM RT,,NO
TIOGA,004,CHARLESTON TWP,004-1,Tioga County Fair Grounds,2258,,CHARLESTON,RD,,WELLSBORO,PA,16901,,,,NO
TIOGA,005,CHATHAM TWP,005-1,TOWN HALL,1579,,BLAIR CREEK,RD,,LITTLE MARSH,PA,16950,,,,YES
TIOGA,006,CLYMER TWP,006-1,CLYMER TOWNSHIP BUILDING,1105,,LOCUST,ST,,SABINSVILLE,PA,16943,,,8146283931,YES
TIOGA,007,COVINGTON TWP,007-1,COVINGTON TOWNSHIP BUILDING,114,E,HILL,RD,,COVINGTON,PA,16917,,,,YES
TIOGA,008,DEERFIELD TWP,008-1,KNOXVILLE COMMUNITY BUILDING (Deerfield Twp),301,,MAIN,ST,,KNOXVILLE,PA,16928,GLOVER CONFERENCE ROOM,,,YES
TIOGA,009,DELMAR TWP. NORTH,009-1,COOLIDGE HOLLOW METHODIST CHURCH,24,,COOLIDGE HOLLOW,RD,,WELLSBORO,PA,16901,,,,YES
TIOGA,010,DELMAR TWP. SOUTH,010-1,DELMAR TOWNSHIP BUILDING,610,N,LAWTON,RD,,WELLSBORO,PA,16901,STONY FORK,,,YES
TIOGA,011,DUNCAN TWP,011-1,MORRIS SOCIAL HALL,1993,,ROUTE 287,,,MORRIS,PA,16938,,,,YES
TIOGA,012,ELK TWP,012-1,GAINES TOWNSHIP BUILDING,20,E,SHAMBAKER,RD,,GAINES,PA,16921,,,,YES
TIOGA,013,ELKLAND BORO,013-1,ELKLAND BOROUGH COUNCIL CHAMBERS,105,,PARKHURST,ST,,ELKLAND,PA,16920,,,,YES
TIOGA,014,FARMINGTON TWP,014-1,FARMINGTON TOWNSHIP BUILDING,19,,ELK HORN,RD,,LAWRENCEVILLE,PA,16929,,,,YES
TIOGA,015,GAINES TWP,015-1,GAINES TOWNSHIP BUILDING,1517,,ROUTE 6,,,GAINES,PA,16921,,,,YES
TIOGA,016,HAMILTON TWP,016-1,HAMILTON TOWNSHIP BUILDING,16,,TIOGA,ST,,MORRIS RUN,PA,16939,,,,YES
TIOGA,017,JACKSON TWP,017-1,GARRETT MILLER CENTER,37,,BACK,ST,,MILLERTON,PA,16936,,,,YES
TIOGA,018,KNOXVILLE BORO,018-1,KNOXVILLE COMMUNITY BUILDING,301,,MAIN,ST,,KNOXVILLE,PA,16928,GYMNASIUM,,,YES
TIOGA,019,LAWRENCE TWP,019-1,LAWRENCE TOWNSHIP BUILDING,1038,,BUCKWHEAT HOLLOW,RD,,LAWRENCEVILLE,PA,16929,,,,YES
TIOGA,020,LAWRENCEVILLE BORO,020-1,THE ERB BUILDING,174,,WATER TOWER,RD,,LAWRENCEVILLE,PA,16929,,,,YES
TIOGA,021,LIBERTY TWP,021-1,LIBERTY BOROUGH BUILDING,7,W,HILL,ST,,LIBERTY,PA,16930,,,,YES
TIOGA,022,LIBERTY BORO,022-1,LIBERTY BOROUGH BUILDING,7,W,HILL,ST,,LIBERTY,PA,16930,,,,YES
TIOGA,023,MANSFIELD BORO,023-1,MANSFIELD FIRE STATION,381,S,MAIN,ST,,MANSFIELD,PA,16933,,,,YES
TIOGA,024,MIDDLEBURY TWP,024-1,MIDDLEBURY FIRE COMPANY,11747,,ROUTE 287,,,MIDDLEBURY CENTER,PA,16935,,,,YES
TIOGA,025,MORRIS TWP,025-1,MORRIS SOCIAL HALL,1993,,ROUTE 287,,,MORRIS,PA,16938,,,,YES
TIOGA,026,NELSON TWP,026-1,COMMUNITY BUILDING,111,,VILLAGE,DR,,NELSON,PA,16940,,,,YES
TIOGA,027,OSCEOLA TWP,027-1,OSCEOLA FIRE COMPANY,7654,,ROUTE 49,,,OSCEOLA,PA,16942,,,,YES
TIOGA,028,PUTNAM TWP,028-1,COMMUNITY CENTER,2150,N,Williamson Rd,RD,,COVINGTON,PA,16917,PO Box 186,,,YES
TIOGA,029,RICHMOND TWP,029-1,RICHMOND TOWNSHIP BUILDING,563,,VALLEY,RD,,MANSFIELD,PA,16933,,,,YES
TIOGA,030,ROSEVILLE BORO,030-1,COMMUNITY CENTER BUILDING,114,,ROSEVILLE,AVE,,MANSFIELD,PA,16933,,,,YES
TIOGA,031,RUTLAND TWP,031-1,ROSEVILLE UNITED METHODIST CHURCH ANNEX,4118,,ROUTE 549,,,MANSFIELD,PA,16933,,,,YES
TIOGA,032,SHIPPEN TWP,032-1,SHIPPEN TOWNSHIP BUILDING,68,,ASAPH RUN,RD,,WELLSBORO,PA,16901,,,,YES
TIOGA,033,SULLIVAN TWP,033-1,COMMUNITY BUILDING,103,,WILLIAMS,RD,,MAINESBURG,PA,16932,,,,YES
TIOGA,034,TIOGA TWP,034-1,TIOGA TOWNSHIP BUILDING,50,,COLEMAN,ST,,TIOGA,PA,16946,,,,YES
TIOGA,035,TIOGA BORO,035-1,TIOGA BOROUGH BUILDING,18,N,MAIN,ST,,TIOGA,PA,16946,,,,YES
TIOGA,036,UNION TWP,036-1,UNION TOWNSHIP BUILDING,324,,UNION CENTRE,RD,,CANTON,PA,17724,,,,YES
TIOGA,037,WARD TWP,037-1,WARD UNITED METHODIST CHURCH,58,,CHURCH,RD,,CANTON,PA,17724,,,,YES
TIOGA,038,WELLSBORO BORO WARD 1,038-1,HOSPITALITY HOUSE,3,,QUEEN,ST,,WELLSBORO,PA,16901,,,,YES
TIOGA,039,WELLSBORO BORO WARD 2,039-1,MASONIC TEMPLE,8,,KELSEY,ST,,WELLSBORO,PA,16901,,,,YES
TIOGA,040,WESTFIELD TWP,040-1,WESTFIELD TOWNSHIP BUILDING,528,,MILL,ST,,WESTFIELD,PA,16950,,,,YES
TIOGA,041,WESTFIELD BORO,041-1,WESTFIELD BORO COMMUNITY BUILDING,429,E,MAIN,ST,,WESTFIELD,PA,16950,,,,YES
UNION,010001,BUFFALO TWSP - 1ST DISTRICT,010001-1,BUFFALO TOWNSHIP MUNICIPAL BUILDING,2115,,STRICKLER,RD,,MIFFLINBURG,PA,17844,,TABLES/CHARIS SUPPLIED BY THE TOWNSHIP - STORE VOTING SIGN AT TOWNSHIP BUILDING (PER LAWRENCE BERGER),5709664004,YES
UNION,010002,BUFFALO TWSP - 2ND DISTRICT,010002-1,BUFFALO VALLEY UNITED METHODIST CHURCH,954,,JOHNSON MILL,RD,,LEWISBURG,PA,17837,,TABLES/CHAIRS SUPPLIED BY COMMUNITY CENTER,5704907587,YES
UNION,020001,EAST BUFFALO - 1ST DISTRICT,020001-1,EAST BUFFALO TOWNSHIP MUNICIPAL BUILDING,589,,FAIRGROUND,RD,,LEWISBURG,PA,17837,,,5705239326,YES
UNION,020002,EAST BUFFALO - 2ND DISTRICT,020002-1,PUBLIC LIBRARY FOR UNION COUNTY,255,,REITZ,BLVD,,LEWISBURG,PA,17837,,,5705231172,YES
UNION,020003,EAST BUFFALO - 3RD DISTRICT,020003-1,DONALD H EICHHORN MIDDLE SCHOOL,2057,,WASHINGTON,AVE,,LEWISBURG,PA,17837,,TABLES/CHAIRS SUPPLIED BY THE SCHOOL,5705233220,YES
UNION,020004,EAST BUFFALO - 4TH DISTRICT,020004-1,WEIS CENTER,525,,WEIS,DR,,LEWISBURG,PA,17837,,TABLES/CHAIRS SUPPLIED BY BUCKNELL UNIVERSITY,5705773720,YES
UNION,030001,WEST BUFFALO,030001-1,WEST BUFFALO TOWNSHIP BUILDING,577,,JOHNSTOWN,RD,,MIFFLINBURG,PA,17844,P O BOX 131,TABLES/CHAIRS SUPPLIED BY TOWNSHIP,5709660909,YES
UNION,040001,GREGG TWSP,040001-1,WARRIOR RUN AREA FIRE DEPARTMENT,196,,WHITE DEER,AVE,,ALLENWOOD,PA,17810,,TABLES/CHAIRS SUPPLIED BY FIRE HALL,8452357190,YES
UNION,050001,HARTLEY TWSP,050001-1,HARTLEY TOWNSHIP REC CENTER,49,,BALL PARK,RD,,MILLMONT,PA,17845,,TABLES/CHAIRS SUPPLIED BY COMMUNITY CENTER,5709221059,YES
UNION,060001,KELLY TWSP - 1ST DISTRICT,060001-1,KELLY TOWNSHIP BUILDING,551,,ZEIGLER,RD,,LEWISBURG,PA,17837,,,5705240437,YES
UNION,060002,KELLY TWSP - 2ND DISTRICT,060002-1,UNITED IN CHRIST LUTHERAN CHURCH,1875,,CHURCHES,RD,,LEWISBURG,PA,17837,,TABLES/CHAIRS SUPPLIED BY DATESMAN VILLAGE,5705682254,YES
UNION,070001,LEWIS TWSP,070001-1,LEWIS TOWNSHIP MUNICIPAL BUILDING,116,,MAPLE,ST,,MILLMONT,PA,17845,,TABLES/CHAIRS SUPPLIED BY THE CHURCH,5709224148,YES
UNION,080001,LIMESTONE TWSP,080001-1,LIMESTONE TOWNSHIP MUNICIPAL BUILDING,3840,,WILDWOOD RD,,,MIFFLINBURG,PA,17844,,TABLES/CHAIRS SUPPLIEG BY R SPICKLER,5709663380,YES
UNION,090001,UNION TWSP - 1ST DISTRICT,090001-1,UNION TOWNSHIP FIRE COMPANY,40,,MUNICIPAL,LN,,WINFIELD,PA,17889,,UNION TOWNSHIP AND UNION-INDEPENDENT SHARE SAME POLLING PLACE,570,YES
UNION,090002,UNION TWSP - 2ND DISTRICT,090002-1,UNION TOWNSHIP FIRE COMPANY,40,,MUNICIPAL,LN,,WINFIELD,PA,17889,,UNION TOWNSHIP AND UNION-INDEPENDENT SHARE SAME POLLING PLACE,570,YES
UNION,100001,WHITE DEER TWSP - 1ST DISTRICT,100001-1,WHITE DEER MUNICIPAL BUILDING,2191,,CREEK,RD,,NEW COLUMBIA,PA,17856,,,5705680994,YES
UNION,100002,WHITE DEER TWSP - 2ND DISTRICT,100002-1,NEW COLUMBIA CIVIC BUILDING,224,,3RD,ST,,NEW COLUMBIA,PA,17856,,TABLES/CHAIRS SUPPLIED,5704903978,YES
UNION,100003,WHITE DEER TWSP - 3RD DISTRICT,100003-1,FAITH CHAPEL UNITED METHODIST CHURCH,2155,,WHITE DEER,PIKE,,WHITE DEER,PA,17887,PO BOX 51,,,YES
UNION,100004,WHITE DEER TWSP - 4TH DISTRICT,100004-1,BONANZA RESTAURANT,300,,COMMERCE PARK,DR,,NEW COLUMBIA,PA,17856,,TABLES/CHAIRS SUPPLIED BY CHURCH,5705681200,YES
UNION,110001,HARTLETON BORO,110001-1,UNION CHURCH,115,,CATHERINE,ST,,HARTLETON,PA,17829,,,5709221892,YES
UNION,120101,LEWISBURG BORO - 1ST WARD,120101-1,MASONIC HALL,28,N,FRONT,ST,,LEWISBURG,PA,17837,,TABLES/CHAIRS SUPPLIED BY SENIOR CENTER,7176493608,YES
UNION,120201,LEWISBURG BORO - 2ND WARD,120201-1,UNION COUNTY COURT HOUSE,103,S,2ND,ST,,LEWISBURG,PA,17837,,TABLES/CHAIRS SUPPLIED BY COURT HOUSE,5705248681,YES
UNION,120301,LEWISBURG BORO - 3RD WARD,120301-1,LARISON HALL,521,,ST GEORGE,ST,,LEWISBURG,PA,17837,,,5705773720,YES
UNION,120401,LEWISBURG BORO - 4TH WARD,120401-1,ST JOHN'S UNITED CHURCH OF CHRIST,1050,,BUFFALO,RD,,LEWISBURG,PA,17837,,TABLES/CHAIRS SUPPLIED BY NURSING HOME,5705247606,YES
UNION,130101,MIFFLINBURG BORO - EAST WARD,130101-1,MIFFLINBURG HIGH SCHOOL,75,,MARKET,ST,,MIFFLINBURG,PA,17844,,TABLES/CHAIRS SUPPLIED BY SCHOOL,5709668200,YES
UNION,130201,MIFFLINBURG BORO - WEST WARD,130201-1,FIRST EVANGELICAL LUTHERAN CHURCH,404,,MARKET,ST,,MIFFLINBURG,PA,17844,,,5709660266,YES
UNION,140001,NEW BERLIN,140001-1,NEW BERLIN COMMUNITY CENTER,318,,VINE,ST,,NEW BERLIN,PA,17855,,TABLES/CHAIRS SUPPLIED BY CHURCH,5709664705,YES
VENANGO,010,FRANKLIN 1,010-1,FRANKLIN  1    FIRST BAPTIST CHURCH,1041,,LIBERTY,ST,,FRANKLIN,PA,16323,REAR ENTRANCE,,8144328061,YES
VENANGO,021,FRANKLIN 2,021-1,FRANKLIN  2     FRANKLIN CITY HALL,430,,13TH,ST,,FRANKLIN,PA,16323,,,8144371485,YES
VENANGO,030,FRANKLIN 3,030-1,FRANKLIN  3  ATLANTIC AVE  UNITED BRETHREN  CHURCH,160,,ATLANTIC,AVE,,FRANKLIN,PA,16323,,,,YES
VENANGO,040,OIL CITY 1,040-1,OC 1  FREE METHODIST CHURCH,71,,WILLOW,ST,,OIL CITY,PA,16301,,,,YES
VENANGO,050,OIL CITY 2,050-1,OC 2  FORMER COUNTY SERVICES BLDG,806,,GRANDVIEW,RD,,OIL CITY,PA,16301,,,,YES
VENANGO,060,OIL CITY 3,060-1,OC 3  CENTER TOWN CAFE,250,,ELM,ST,,OIL CITY,PA,16301,,,814,YES
VENANGO,070,OIL CITY 4,070-1,OC 4  FREE METHODIST CHURCH,206,,WILSON,AVE,,OIL CITY,PA,16301,,,6766611,YES
VENANGO,080,OIL CITY 5,080-1,OC 5  FIRST CHURCH OF GOD,11,E,8TH,ST,,OIL CITY,PA,16301,,,8146769624,YES
VENANGO,090,OIL CITY 6,090-1,OC 6  SECOND PRESBYTERIAN CHURCH,111,,REED,ST,,OIL CITY,PA,16301,,,8146768577,YES
VENANGO,100,OIL CITY 7,100-1,OC 7  VENANGO COLLEGE-CLARION UNIVERSITY (100),1801,W,FIRST,ST,,OIL CITY,PA,16301,RHOADES CENTER,,8144373016,YES
VENANGO,140,SUGARCREEK BORO  1,140-1,SUGAR 1  ROCKY GROVE FIRE HALL,29,,SHUFFSTALL,ST,,FRANKLIN,PA,16323,,,8144323962,YES
VENANGO,140,SUGARCREEK BORO  1,140-4,SUGAR 1  ROCKY GROVE FIRE HALL,29,,SHUFFSTALL,ST,,FRANKLIN,PA,16323,,,8144323962,YES
VENANGO,150,SUGARCREEK BORO  2,150-1,SUGAR 2 RENO SOCIAL HALL,107,,7TH,ST,,RENO,PA,16343,,,8146762257,YES
VENANGO,160,SUGARCREEK BORO  3,160-1,SUGAR 3  SUGARCREEK  UNITED METHODIST CHURCH,442,,SUGARCREEK,DR,,FRANKLIN,PA,16323,,,8146575752,YES
VENANGO,180,SUGARCREEK BORO  5,180-1,SUGAR 5  GALLOWAY UNITED METHODIST,196,,SEYSLER,RD,,FRANKLIN,PA,16323,,,8144375425,YES
VENANGO,190,ALLEGHENY TWP,190-1,ALLEGHENY TWP         PLEASANTVILLE FIRE HALL,157,W,STATE,ST,,PLEASANTVILLE,PA,16341,,,8145897635,YES
VENANGO,200,BARKEYVILLE BORO,200-1,BARKEYVILLE BORO       BARKEYVILLE  COMMUNITY  CTR,5400,,PITTSBURGH,RD,,HARRISVILLE,PA,16038,,,8147867280,YES
VENANGO,210,CANAL TWP,210-1,CANAL  TWP        CANAL TWP BLDG,1689,,OLD ROUTE 322,,,UTICA,PA,16362,,,8144258127,YES
VENANGO,220,CHERRYTREE TWP,220-1,CHERRYTREE TWP    CHERRYTREE TWP BLDG,1311,,CHERRYTREE,RD,,TITUSVILLE,PA,16354,,,8148272168,YES
VENANGO,230,CLINTON TWP,230-1,CLINTON  TWP    UNION PRESBYTERIAN CHURCH (230),409,,EMLENTON,ST,,CLINTONVILLE,PA,16372,,,8143856227,YES
VENANGO,240,CLINTONVILLE BORO,240-1,CLINTONVILLE BORO     CLINTONVILLE BORO BLDG,109,,FRANKLIN,ST,,CLINTONVILLE,PA,16372,,,8143856434,YES
VENANGO,250,COOPERSTOWN BORO,250-1,COOPERSTOWN  FIRE DEPARTMENT,152,N,MAIN,ST,,COOPERSTOWN,PA,16317,,,,YES
VENANGO,261,CORNPLANTER TWP,261-1,CORNPLANTER   CHRIST LUTHERAN CHURCH,1029,,GRANDVIEW,RD,,OIL CITY,PA,16301,,,8145163454,YES
VENANGO,271,CRANBERRY TWP  1,271-1,CRANBERRY 1   VICTORY HGTS. UNITED BRETHREN,5978,,US 322,,,FRANKLIN,PA,16323,,,8144323207,YES
VENANGO,272,CRANBERRY TWP  2,272-1,CRANBERRY 2  HECKATHORN U.M.,369,,HECKATHORN CHURCH,RD,,SENECA,PA,16346,,,6763839,YES
VENANGO,273,CRANBERRY TWP  3,273-1,CRANBERRY 3   SENECA V.F.D. SOCIAL HALL,3490,,ROUTE 257,,,SENECA,PA,16346,,,8147589185,YES
VENANGO,280,EMLENTON BORO,280-1,EMLENTON BORO     EMLENTON CIVIC CLUB,605,,MAIN,ST,,EMLENTON,PA,16373,,,7248678011,YES
VENANGO,290,FRENCHCREEK TWP,290-1,FRENCHCREEK TWP     PENN STATE EXTENSION,867,,MERCER,RD,,FRANKLIN,PA,16323,4-H FAIRGROUNDS,,8144377607,YES
VENANGO,300,IRWIN TWP,300-1,IRWIN  TWP       WESLEY GRANGE HALL,601,,OLD ROUTE 8,,,HARRISVILLE,PA,16038,,,8147867205,YES
VENANGO,310,JACKSON TWP,310-1,JACKSON TWP     NORMA REED PAVILLION,1651,,STATE ROUTE 427,,,COOPERSTOWN,PA,16317,COMMUNITY CHURCH  OF GOD SOCIAL HALL,,8143744538,YES
VENANGO,320,MINERAL TWP,320-1,MINERAL TWP     MINERAL TWP BLDG,2076,,JACKSON CTR-POLK,RD,,POLK,PA,16342,,,8144373682,YES
VENANGO,330,OAKLAND TWP,330-1,OAKLAND TWP    UNITED METHODIST CHURCH,1431,,STATE ROUTE 428,,,COOPERSTOWN,PA,16317,,,8146760959,YES
VENANGO,340,OILCREEK TWP,340-1,OILCREEK TWP      OILCREEK TWP BLDG,16835,,SHREVE RUN,RD,,PLEASANTVILLE,PA,16341,,,8145895353,YES
VENANGO,350,PINEGROVE TWP,350-1,PINEGROVE TWP   PINEGROVE FIRE HALL,2369,,STATE ROUTE 157,,,OIL CITY,PA,16301,,,8143542863,YES
VENANGO,360,PLEASANTVILLE BORO,360-1,PLEASANTVILLE BORO    PLEASANTVILLE FIRE HALL,157,W,STATE,ST,,PLEASANTVILLE,PA,16341,,,8145895357,YES
VENANGO,370,PLUM TWP,370-1,PLUM TWP    CHAPMANVILLE FIRE HALL,458,,MEADVILLE,RD,,TITUSVILLE,PA,16354,,,8143744214,YES
VENANGO,380,POLK BORO,380-1,POLK  BORO      POLK FIRE HALL,710,,MAIN,ST,,POLK,PA,16342,,,4322273,YES
VENANGO,390,PRESIDENT TWP,390-1,PRES. 1& 2   PRESIDENT  TOWNSHIP BUILDING,139,,HENRYS BEND,RD,,OIL CITY,PA,16301,,,,YES
VENANGO,390-2,PRESIDENT TWP 2,390-2,PRES. 1& 2   PRESIDENT  TOWNSHIP BUILDING,139,,HENRYS BEND,RD,,OIL CITY,PA,16301,,,,YES
VENANGO,400,RICHLAND TWP,400-1,RICHLAND TWP   NICKLEVILLE PRESBY SOCIA L HALL,169,,VALLEY CHURCH,RD,,EMLENTON,PA,16373,,,8144982659,YES
VENANGO,411,ROCKLANDTWP,411-1,ROCKLAND 1 ROCKLAND FIRE HALL,995,,PITTSVILLE,RD,,KENNERDELL,PA,16374,,,8144982450,YES
VENANGO,420,ROUSEVILLE BORO,420-1,ROUSEVILLE BORO      ROUSEVILLE COMM SOCIAL HALL,303,,THIRD,ST,,ROUSEVILLE,PA,16344,,,8146785297,YES
VENANGO,430,SANDYCREEK TWP,430-1,SANDYCREEK TWP    SANDYCREEK FIRE HALL,624,,CONGRESS HILL,RD,,FRANKLIN,PA,16323,,,4325601,YES
VENANGO,440,SCRUBGRASS TWP,440-1,SCRUBGRASS TWP         GRANGE HALL,5104,,EMLENTON-CLINTONVILLE,RD,,EMLENTON,PA,16373,,,7248671975,YES
VENANGO,450,UTICA BORO,450-1,UTICA  BORO      UTICA VOLUNTEER FIRE DEPT,3860,,ACADEMY,ST,,UTICA,PA,16362,,,8144252870,YES
VENANGO,460,VICTORY TWP,460-1,VICTORY  TWP        VICTORY TWP BLDG,2794,,OLD ROUTE 8,,,POLK,PA,16342,NEAR HEBRON CHURCH,,4372160,YES
VENANGO,460,VICTORY TWP,460-2,VICTORY  TWP        VICTORY TWP BLDG,2794,,OLD ROUTE 8,,,POLK,PA,16342,NEAR HEBRON CHURCH,,4372160,YES
WARREN,0200,BEAR LAKE BOROUGH,0200-1,BEAR LAKE YOUTH & FAMILY LIFE CENTER,330,,CENTER,ST,,BEAR LAKE,PA,16402,,,,YES
WARREN,0300,CLARENDON BOROUGH,0300-1,CLARENDON VOLUNTEER FIRE DEPARTMENT,17,N,MAIN,ST,,CLARENDON,PA,16313,,,,YES
WARREN,0400,SUGAR GROVE BOROUGH,0400-1,SUGAR GROVE FIRE HALL,2,,WILSON,ST,,SUGAR GROVE,PA,16350,,,,YES
WARREN,0500,TIDIOUTE BOROUGH,0500-1,TIDIOUTE FIRE HALL,228,,MAIN ST,ST,,TIDIOUTE,PA,16351,,,,YES
WARREN,0600,YOUNGSVILLE BOROUGH,0600-1,YOUNGSVILLE FIRE HALL,222,E,MAIN,ST,,YOUNGSVILLE,PA,16371,,,,NO
WARREN,0700,BROKENSTRAW TOWNSHIP,0700-1,BROKENSTRAW TWP BLDG,770,,ROUSE,AVE,,YOUNGSVILLE,PA,16371,,,,YES
WARREN,0800,CHERRY GROVE TOWNSHIP,0800-1,CHERRY GROVE FIRE HALL,6039,,CHERRY GROVE,RD,,CLARENDON,PA,16313,,,,YES
WARREN,0900,COLUMBUS TOWNSHIP,0900-1,COLUMBUS TWP SOCIAL HALL,4,W,MAIN,ST,,COLUMBUS,PA,16405,ROUTE 957,,,YES
WARREN,1001,CONEWANGO TOWNSHIP-1ST,1001-1,N. WARREN COMMUNITY CTR,3,,CHURCH,ST,,NORTH WARREN,PA,16365,,,,NO
WARREN,1002,CONEWANGO TOWNSHIP-2ND,1002-1,STARBRICK FIRE HALL,5,,FIREMAN,ST,,WARREN,PA,16365,,,,YES
WARREN,1100,DEERFIELD TOWNSHIP,1100-1,DEERFIELD TWP BLDG,4638,,MORRISON HILL,RD,,TIDIOUTE,PA,16351,,,,YES
WARREN,1200,ELDRED TOWNSHIP,1200-1,GRAND VALLEY FIRE DEPARTMENT,12864,,ROUTE 27,RD,,GRAND VALLEY,PA,16420,,,,YES
WARREN,1300,ELK TOWNSHIP,1300-1,SCANDIA FIRE HALL,5950,,SCANDIA,RD,,RUSSELL,PA,16345,,,,YES
WARREN,1400,FARMINGTON TOWNSHIP,1400-1,LANDER FIRE HALL,5555,,ROUTE 957,,,RUSSELL,PA,16345,,,,YES
WARREN,1500,FREEHOLD TOWNSHIP,1500-1,FREEHOLD TWP BLDG,139,,LOTTSVILLE-NIOBE,RD,,BEAR LAKE,PA,16402,,,,YES
WARREN,1600,GLADE TOWNSHIP,1600-1,GLADE FIRE HALL,14,,HOHMAN,RD,,WARREN,PA,16365,,,,NO
WARREN,1700,LIMESTONE TOWNSHIP,1700-1,LIMESTONE TWP BLDG,,,ROUTE 62,,,TIDIOUTE,PA,16351,,,,NO
WARREN,1800,MEAD TOWNSHIP,1800-1,MEAD TWP BLDG,119,,MEAD,BLVD,,CLARENDON,PA,16313,,,,YES
WARREN,1900,PINE GROVE TOWNSHIP,1900-1,RUSSELL FIRE HALL,66,,PERRIGO,LN,,RUSSELL,PA,16345,,,,YES
WARREN,2000,PITTSFIELD TOWNSHIP,2000-1,PITTSFIELD TWP BLDG,371,,NELSON HILL,RD,,PITTSFIELD,PA,16340,,,,YES
WARREN,2100,PLEASANT TOWNSHIP,2100-1,PLEASANT SOCIAL HALL / REC HALL,40,,FULLER,AVE,,WARREN,PA,16365,,,,NO
WARREN,2200,SHEFFIELD TOWNSHIP,2200-1,SHEFFIELD FIRE HALL,318,S,MAIN,ST,,SHEFFIELD,PA,16347,,,,YES
WARREN,2300,SOUTHWEST TOWNSHIP,2300-1,ENTERPRISE METHODIST CHURCH,266,,ENTERPRISE,RD,,TITUSVILLE,PA,16354,,,,YES
