OBJECTID,PERMANENT_IDENTIFIER,SOURCE_FEATUREID,SOURCE_DATASETID,SOURCE_DATADESC,SOURCE_ORIGINATOR,Data_Security,Distribution_Policy,LOADDATE,FType,FCode,NAME,IsLandmark,PointLocationType,AdminType,ADDRESSBUILDINGNAME,ADDRESS,CITY,STATE,ZIPCODE,GNIS_ID,FOOT_ID,COMPLEX_ID,GLOBALID,x,y
960101,{9C646D88-E1DF-4BBA-AD28-25895B4C271B},MEGIS,a71025b1-f521-4fff-bae9-a938dbc148fd,740 TNMC Update 5/24/2021,U.S. Geological Survey,5,E4,5/24/2021 8:41:36 PM,740,74036,Franklin County Jail,2,1,0,,121 County Way,Farmington,ME,04938,2735818,,,b1edc338-6311-4161-b38c-4a93e67c8b27,-70.1576045763852,44.6972686010102
960104,{33BB4741-3AD2-4827-99D2-570513D2D6A1},MEGIS,7f250080-5dbe-4d32-9675-bfc555887e56,740 TNMC Update 8/27/2020,U.S. Geological Survey,5,E4,8/27/2020 8:42:25 PM,740,74036,Kennebec County Jail,2,1,0,,115 State Street,Augusta,ME,04330,2735820,,,ff653df1-c7c2-460d-9ee1-d79c50f3f12b,-69.7776110008284,44.3139920000661
963928,{E35A8A5B-5083-4343-B1F9-E05C70C13769},,b9651f91-ad59-438d-988d-a7765bd934f5,740 TNMC Update 2/14/2023,U.S. Geological Survey,5,E4,2/14/2023 2:09:49 AM,740,74036,Limon Correctional Facility,2,1,,,49030 State Highway 71 South,Limon,CO,80826,2736090,,,3afb8bff-6622-4aca-a23b-b3164616f39f,-103.690468000232,39.2179720005196
963929,{606CED17-022B-4A08-A6A9-569E706946D9},,9cbed614-596f-4aed-a853-5217e164c30c,740 TNMC Update 7/12/2019,U.S. Geological Survey,5,E4,7/12/2019 7:07:06 PM,740,74036,Logan County Detention Center,2,1,,,110 Riverview Road,Sterling,CO,80751,2736091,,,2cfa9d22-c709-4a20-ba52-7a67f05a37d5,-103.178574000094,40.6226919995273
963934,{43672B4C-DE9D-4238-9F03-9BAC44DCC0A9},,9cbed614-596f-4aed-a853-5217e164c30c,740 TNMC Update 7/12/2019,U.S. Geological Survey,5,E4,7/12/2019 6:49:16 PM,740,74036,Sterling Correctional Facility,2,1,,,12101 State Highway 61,Sterling,CO,80721,2736096,,,a021db7f-aa34-453a-89a9-951154ac2977,-103.162331000311,40.6113470001444
963936,{AE3C817A-02BB-4184-8568-E23F5E2C838E},,2da8142c-2522-4df8-8448-9e22a8c516fd,740 TNMC Update 3/22/2021,U.S. Geological Survey,5,E4,3/22/2021 1:26:58 AM,740,74036,Washington County Justice Center - Jail,2,1,0,,26861 US Highway 34,Akron,CO,80720,2736098,,,f4323e84-8f1c-4437-b035-c57450b489e7,-103.1919629997,40.1585460001097
968083,{B0B96463-F6A0-45A6-A0BA-8116A5255C29},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice James Jay H Byrd Unit,2,1,0,,21 Farm to Market Road 247,Huntsville,TX,77320,2738550,,,7cd54227-3bf5-402d-9f1d-8463ce00843f,-95.5553736086928,30.7373969197228
968084,{EE4C300D-BC7D-445F-92B3-292C25FD6B8D},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Rufus H Duncan Geriatric Facility,2,1,0,,1502 South First Street,Diboll,TX,75941,2738551,,,d99a8f33-53fa-4338-900c-8fa177821425,-94.8031747160999,31.1715802134151
968085,{55F453BF-73A4-4EE0-BDB5-135DFED77A1C},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice O B Ellis Unit,2,1,0,,1697 Farm to Market Road 980,Huntsville,TX,77343,2738552,,,3c516bc6-1f88-4c09-ab72-2dd560e2fe0b,-95.4553884290109,30.8850991415069
968086,{E8B308C2-81F2-45FD-B6EC-0F3F2075078A},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice W J Jim Estelle Unit,2,1,0,,264 Farm to Market Road 3478,Huntsville,TX,77320,2738553,,,fe454f0c-d1a7-4479-8d82-d30308ca395e,-95.4859163644642,30.8896918847453
968087,{E9795A18-4805-434C-82B5-AF26211A9A1E},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Glen Ray Goodman Transfer Facility,2,1,0,,349 Private Road 8430,Jasper,TX,75951,2738554,,,0cad36ba-0ed8-45fa-8710-5c8fabd301be,-93.9460154207048,30.914634526327
968088,{4BCE9EB1-3090-49A1-A462-E98513E0EE5B},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Reverend C A Holliday Transfer Facility,2,1,0,,295 Interstate Highway 45 North,Huntsville,TX,77320,2738555,,,a2dd358d-0425-44b1-b23a-35f493388b59,-95.5837135532676,30.727802518437
968089,{DF21A44F-F9D8-4B9B-B638-C4F3E326D4D5},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Huntsville Unit,2,1,0,,815 12th Street,Huntsville,TX,77348,2738556,,,08cd99b6-7c12-4872-bd7a-adfcfc300c3b,-95.5466316030878,30.7226207776647
968090,{16001CB3-A788-4D87-B145-9EDB82FEA23E},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Gib Lewis Unit,2,1,0,,777 Farm to Market Road 3497,Woodville,TX,75990,2738557,,,117f2d37-90b3-43b6-b671-181c0df86ff7,-94.3977642647017,30.7955614282913
968091,{7E12506D-C73E-4F27-8E3C-829D4E7E4641},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Allan B Polunsky Unit,2,1,0,,3872 Farm to Market Road 350 South,Livingston,TX,77351,2738558,,,b17bfbb8-e57b-4cc2-9271-916f65b86313,-95.0147352480133,30.6984684058847
968092,{BC4406EF-718F-45A2-A65F-843DCDE0DB5D},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice George Beto Unit,2,1,0,,1391 Farm to Market Road 3328,Tennessee Colony,TX,75880,2738559,,,6f88b30b-72bf-48c6-89e4-eeda25edc86a,-95.8237460058667,31.754703094513
968093,{18E05F53-3364-44B9-A297-C9DE819DFBB6},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice William R Boyd Unit,2,1,0,,200 Texas Spur 113,Teague,TX,75860,2738560,,,256cbc2a-8495-4a4f-b2fd-548990ceccad,-96.1992710910046,31.6720197589034
968094,{202DCEF0-7BDA-4310-9F94-9203D5268F79},,7694e030-becb-44c4-ac72-f2aa7e1584d6,740 TNMC Update 1/30/2020,U.S. Geological Survey,5,E4,1/30/2020 9:08:05 PM,740,74036,Texas Department of Criminal Justice Buster Cole State Jail,2,1,0,,3801 Silo Road,Bonham,TX,75418,2738561,,,9ef3be4f-7891-434c-abcd-e02a86be6537,-96.2259006726301,33.5916586090766
968095,{CFFE6720-50F1-4E7D-A076-A124C090AB15},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Joe F Gurney Transfer Facility,2,1,0,,1385 Farm to Market Road 3328,Palestine,TX,75803,2738562,,,059b7140-dfd4-400e-aafa-8424dd058b73,-95.822928264881,31.7589482199725
968096,{ECE2354A-F0F0-4B86-B985-21A600DD687A},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Jerry H Hodge Unit,2,1,0,,379 Farm to Market Road 2972,Rusk,TX,75785,2738563,,,4ef95ce5-7e3f-46c4-9f0b-a5e6857965d8,-95.165660862192,31.8116676817569
968402,{6FF2AD25-654E-4E75-A667-95D35AC5A536},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Clyde M Johnston Unit,2,1,0,,703 Airport Road,Winnsboro,TX,75494,2738565,,,65307383-ab9d-4c10-9989-c9730baa89aa,-95.283663646126,32.9384286838628
968403,{00AAB16A-3A25-45CC-B9D0-C2FC3EB1AE26},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Mark W Michael Unit,2,1,0,,2664 Farm to Market Road 2054,Tennessee Colony,TX,75886,2738566,,,1a562eb9-f9c1-4222-abf3-459a56e196e5,-95.9032345208434,31.7949054927813
968404,{5CF20372-85D0-48FD-AA51-0EE8809C54C7},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Choice Moore Transfer Facility,2,1,0,,1700 North Farm to Market Road 87,Bonham,TX,75418,2738567,,,25ef96b3-1b05-4b73-a022-f50c1d144cc0,-96.2303842070874,33.590878906554
968405,{E528F5FC-1E1D-44FA-A23A-27BC7405D399},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Louis C Powledge Unit,2,1,0,,1400 Farm to Market Road 3452,Palestine,TX,75803,2738568,,,c2030332-4227-40ec-a55b-e8fb1a63108a,-95.8039449453244,31.733702288188
968406,{303352A6-8CA0-4C0B-ACEA-561A518E045B},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Skyview Unit,2,1,0,,379 Farm to Market Road 2972,Rusk,TX,75785,2738569,,,56b198db-0583-475d-9e6f-927828a926f3,-95.1629068344258,31.8097663244641
968407,{602E5784-5218-4878-864D-E57934F816F5},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Barry B Telford Unit,2,1,0,,3899 State Highway 98,New Boston,TX,75570,2738570,,,f6e86b20-e0d5-485e-98fd-9cb55b15b015,-94.4736922174761,33.4207367553319
968408,{04F6E833-2C2F-4D82-BB27-BAA89A6F08F9},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Clemens Unit,2,1,0,,11034 State Highway 36,Brazoria,TX,77422,2738571,,,fcb002ca-4927-47b7-b7a7-47080422c5da,-95.5180758809273,28.9895480057308
968410,{86B81BDC-2D65-4C6B-A756-1E370ACFCE06},,62ad0a6c-1df3-4f64-9f48-2dc843c2c55e,730 TNMC Update 11/07/2016 20:43:26,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,11/7/2016 9:09:12 PM,740,74036,Texas Department of Criminal Justice Lucile Plane State Jail,2,1,0,,7581 State Highway 321,Dayton,TX,77535,2738573,,,4a391e15-4c49-4b99-a7a6-f43fcd651024,-94.9325866696392,30.1091442103116
968411,{AB2EB144-31DD-4E1B-B5AF-B79E3EC317B8},,62ad0a6c-1df3-4f64-9f48-2dc843c2c55e,730 TNMC Update 11/07/2016 20:43:26,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,11/7/2016 9:08:45 PM,740,74036,Texas Department of Criminal Justice Dempsie Henley State Jail,2,1,0,,902 Farm to Market Road 686,Dayton,TX,77535,2738574,,,73e8d203-e479-4bd3-8c77-c8469a603c74,-94.9296340934468,30.1053619381926
968412,{0133D4F2-F7C0-4B3F-9B31-634193AD2701},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Beauford H Jester III Unit,2,1,0,,3 Jester Road,Richmond,TX,77406,2738575,,,e53f7dfc-ffba-41e5-92ad-a5a4ca8bef1b,-95.7029061803759,29.6227453484505
968414,{8964F081-6EFE-4185-8BC7-F25B5690811F},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Richard P LeBlanc Unit,2,1,0,,3695 Farm to Market Road 3514,Beaumont,TX,77705,2738577,,,dc520eb1-8f40-41cd-a6fe-1f94caf38455,-94.0398090951673,29.9947622532161
968415,{C7AAAA14-FD83-4C1C-A213-4F907ABA2170},,62ad0a6c-1df3-4f64-9f48-2dc843c2c55e,730 TNMC Update 11/07/2016 20:43:26,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,11/7/2016 9:09:00 PM,740,74036,Texas Department of Criminal Justice Pam Lychner State Jail,2,1,0,,2350 Atascocita Road,Humble,TX,77396,2738578,,,d599642c-d370-4f8c-9be0-ec3a80ae1ceb,-95.2225494376891,29.9577388763836
968417,{C81E1D99-A75A-4F5D-A0BF-9B1E8A33AA3C},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Wayne Scott Unit,2,1,0,,6999 Retrieve Road,Angleton,TX,77515,2738580,,,e58ccd1b-8d0e-4ad5-b539-1cfaa03fd2cf,-95.4813581165548,29.0917450297338
968418,{186FDE51-3597-4787-9918-F86C9B0F091C},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Mark W Stiles Unit,2,1,0,,3060 Farm to Market Road 3514,Beaumont,TX,77705,2738581,,,9606a755-92e9-45a7-93ba-8f82fb4e96da,-94.0524060414467,29.9883594603389
968419,{780A88DA-BF03-48F1-83CE-A1C262E6953C},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice A M Mac Stringfellow Unit,2,1,0,,1200 Farm to Market Road 655,Rosharon,TX,77583,2738582,,,179c0c6c-5b87-4898-a3f4-e8d9c1108514,-95.5393516755286,29.2990876362936
968420,{65B00CC6-E5B9-421B-9CA6-AA869CFC7E63},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice C T Terrell Unit,2,1,0,,1300 Farm to Market Road 655,Rosharon,TX,77583,2738583,,,92c1fb61-374f-49fc-a372-f57d22c50f91,-95.5462980277055,29.2867020941979
968421,{399C0B52-62FE-4D18-B153-53D93A511858},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Carol S Vance Unit,2,1,0,,2 Jester Road,Richmond,TX,77406,2738584,,,e9e9ec2f-e3df-442c-bcb2-667008845624,-95.7059521902648,29.6200483586305
968422,{2694568D-83B9-418A-A529-4701CD81CCF2},,fa6df209-fe37-45ea-bd78-a18c3e4430a4,740 TNMC Update 6/7/2018,U.S. Geological Survey,5,E4,6/7/2018 4:28:15 PM,740,74036,Texas Department of Criminal Justice Carol S Young Medical Facility,2,1,0,,5509 Attwater Avenue,Dickinson,TX,77539,2738585,,,fe8dd577-5d48-449d-bde9-539aa2a716ca,-94.9814758300407,29.4257621767015
968423,{FF82CE48-17AA-4631-8083-66D50A0B838F},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Dolph Briscoe Unit,2,1,0,,1459 State Highway 85,Dilley,TX,78017,2738586,,,65dec489-899a-4313-8be3-47a990039b13,-99.1890597654033,28.6598029440466
968424,{94F66D49-3804-40F2-905D-E140C241E468},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice John B Connally Unit,2,1,0,,899 Farm to Market Road 632,Kenedy,TX,78119,2738587,,,4dc5267f-fb41-4603-bcf5-e778be394fb7,-97.8345188901729,28.7752047362551
968425,{7DFE349B-599A-4B92-9065-396EF9F0D67E},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Cotulla Transfer Facility,2,1,0,,610 Farm to Market Road 624,Cotulla,TX,78014,2738588,,,ddd6716e-cb6f-41c7-bc09-18f1dac03e5e,-99.2159774177848,28.4366657689891
968427,{32D8D606-8A84-4A8C-881A-CF026D715FC0},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Fort Stockton Transfer Facility,2,1,0,,1536 Interstate Highway 10 East,Fort Stockton,TX,79735,2738590,,,45c010a7-6c29-475c-994e-53245ff53a3c,-102.863922458319,30.9000948762774
968428,{65A1BF16-E352-46F5-8323-FAEF9EDCDB51},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Garza East Transfer Facility,2,1,0,,4304 State Highway 202,Beeville,TX,78102,2738591,,,c15997cc-0ef1-496e-a362-c9054f0a4c71,-97.6590191014645,28.3785106927158
968429,{FABE1459-15BA-44CB-B0B7-F2DFD4DDA6A9},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Garza West Transfer Facility,2,1,0,,4250 State Highway 202,Beeville,TX,78102,2738592,,,d071fae6-dd27-4b98-8096-9eaf4c3b915f,-97.6668397882226,28.3776886860033
968430,{B8E54C71-8629-42FF-930C-8A51C6D87977},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Ernestine Glossbrenner Unit,2,1,0,,5100 South Farm to Market Road 1329,San Diego,TX,78384,2738593,,,3f4c613f-d9c6-497e-99d9-19c14276fa4f,-98.2569336052843,27.7098343534865
968432,{AC3048B4-ECD5-4676-B6B1-65FD79973083},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice James Lynaugh Unit,2,1,0,,1098 State Highway 2037,Fort Stockton,TX,79735,2738595,,,1325ad9d-9abb-4a5a-887e-633d4ab55ddf,-103.049080991049,30.7892304464206
968433,{55E1BEC4-940D-4C96-8227-1A626866AF4A},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice William G McConnell Unit,2,1,0,,3001 South Emily Drive,Beeville,TX,78102,2738596,,,99a820d0-0cf5-4c63-88c5-fac3e2feecee,-97.7170029314467,28.3722335463538
968435,{F54C1134-6434-4B9C-9541-2F81AE6A3691},,1451f474-91f4-41aa-b55f-4d7e2bc3fbf9,740 TNMC Update 3/14/2019,U.S. Geological Survey,5,E4,3/14/2019 8:19:07 PM,740,74036,Texas Department of Criminal Justice Rogelio Sanchez State Jail,2,1,0,,3901 State Jail Road,El Paso,TX,79938,2738598,,,da456429-4a04-40b5-93e6-07868e6f68f3,-106.253714561299,31.8149641277372
968436,{BB4BCAF6-0DB0-4388-82E4-CCCD76829EE4},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Manuel A Segovia Unit,2,1,0,,1201 East El Cibolo Road,Edinburg,TX,78542,2738599,,,879b64d4-8a14-43a2-8558-fea0e384a64b,-98.1207272310372,26.4174330346466
968437,{4AC1BDCA-F5F0-410C-B2E8-9560B1AE4C77},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Clarence N Stevenson Unit,2,1,0,,1525 Farm to Market Road 766,Cuero,TX,77954,2738600,,,5fb1b956-53eb-4ad3-8106-428b22c1de6e,-97.2977126273283,29.1343430555819
968438,{15670E1B-3AA1-49F2-8F45-3C1F908D72C8},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Ruben M Torres Unit,2,1,0,,125 Private Road 4303,Hondo,TX,78861,2738601,,,93227636-1234-4ac0-a8a5-e259dd6a080a,-99.1962498969724,29.3517787979865
968439,{405D570C-3891-43CB-BC09-B3F887496BCA},,587f157b-d457-44a7-af35-d61483783724,740 TNMC Update 8/2/2019,U.S. Geological Survey,5,E4,8/2/2019 4:24:42 PM,740,74036,Texas Department of Criminal Justice James V Allred Unit,2,1,0,,2101 Farm to Market Road 369 North,Iowa Park,TX,76367,2738602,,,8ad56352-8abd-4483-8cc2-a554851160ce,-98.5955670008165,33.9744900003562
968440,{2C5D7DA8-1EA1-4BF5-809D-3345B23748CE},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Region 5 Baten Intermediate Sanction Facility,2,1,0,,1995 Helton Road,Pampa,TX,79065,2738603,,,91736d5c-7308-48b9-bc21-cdad87626ed8,-100.88821418815,35.5662300637148
968441,{840DC330-8184-4538-9D51-2F699F60496D},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice William P Clements Unit,2,1,0,,9601 Spur 591,Amarillo,TX,79107,2738604,,,47b7ee45-d6c5-4f2d-954f-eb97f70be575,-101.730791972836,35.2415950565934
968442,{E2EB953C-C6B2-4CE6-8169-08670B4442D8},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Dalhart Unit,2,1,0,,11950 Farm to Market Road 998,Dalhart,TX,79022,2738605,,,ca4d6bbb-ad1d-4f2b-99d1-d31f44cb27e2,-102.559620714474,36.0230797180842
968443,{8E6EC86B-FE3C-4306-92F7-DC29E2CAC100},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Price Daniel Unit,2,1,0,,938 South Farm to Market Road 1673,Snyder,TX,79549,2738606,,,516ef2fe-c2cd-46a2-8296-f34c5bd5edff,-100.818790775839,32.7224451010224
968444,{30D849D7-74CC-43F0-968D-9EE7464E57ED},,6d79f193-5702-4092-8482-55668de887fe,740 TNMC Update 3/28/2019,U.S. Geological Survey,5,E4,3/28/2019 4:01:37 PM,740,74036,Texas Department of Criminal Justice Formby State Jail,2,1,0,,998 County Road AA,Plainview,TX,79072,2738607,,,2c6b33c1-04ea-4c40-831e-eb9d7a1d45f9,-101.646060999632,34.177919999561
968445,{063D099C-F7CC-40DB-8053-13E621989A50},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Region 5 Rufe Jordan Unit,2,1,0,,1992 Helton Road,Pampa,TX,79065,2738608,,,5ceac08d-9310-44ff-9415-1c809f064d1e,-100.8918945595,35.5649290029919
968446,{2B0CC6F0-FB6B-480F-AC6F-1D7052B244C4},,8a6bbb29-13ee-40c2-8885-3dc36b28dc67,740 TNMC Update 8/17/2017,U.S. Geological Survey,5,E4,8/17/2017 7:22:52 PM,740,74036,Texas Department of Criminal Justice John Montford Psychiatric Unit,2,1,0,,8602 Peach Street,Lubbock,TX,79404,2738609,,,a7e079db-52d6-4fba-93a4-81dd6c488abf,-101.787071228358,33.5159301759978
968447,{98A4A138-02FC-4054-A9A5-3750E29783E8},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Nathaniel J Neal Unit,2,1,0,,9055 Spur 591,Amarillo,TX,79107,2738610,,,43637ed6-1d9e-433c-b49e-ce51de54f422,-101.73721289808,35.2410333051318
968448,{822871F3-41E7-4409-87DE-53183297F36B},,24bf8f67-92cb-46ff-b97f-6c000343b4d2,740 TNMC Update 2/8/2021,U.S. Geological Survey,5,E4,2/8/2021 9:16:36 PM,740,74036,Texas Department of Criminal Justice T L Roach Unit,2,1,0,,15845 Farm to Market Road 164,Childress,TX,79201,2738611,,,fae35d80-9c18-40c9-ad75-4d68adab9ff2,-100.275183093655,34.4314981140064
968449,{8F888822-4D51-4C51-8EF6-BA6F8730CB76},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Jim Rudd Transfer Facility,2,1,0,,2004 Lamesa Highway,Brownfield,TX,79316,2738612,,,2e59a2ea-fda5-4112-bda9-01bf8d3a7ac8,-102.280188501732,33.1581947680616
968450,{3F274EE1-6B26-426C-8CC1-4CA1C52C149A},,{CC44F99C-6658-4584-B606-926E498D5C82},TNMC VWE DB Build - Vol Update,U.S. Geological Survey,5,E4,5/14/2015 2:21:57 PM,740,74036,Texas Department of Criminal Justice Preston E Smith Unit,2,1,0,,1313 County Road 19,Lamesa,TX,79331,2738613,,,0a5644b8-5931-46b4-87ac-71b3cff71075,-101.911770946424,32.7265736193936
