OBJECTID,PERMANENT_IDENTIFIER,SOURCE_FEATUREID,SOURCE_DATASETID,SOURCE_DATADESC,SOURCE_ORIGINATOR,Data_Security,Distribution_Policy,LOADDATE,FType,FCode,NAME,IsLandmark,PointLocationType,AdminType,ADDRESSBUILDINGNAME,ADDRESS,CITY,STATE,ZIPCODE,GNIS_ID,FOOT_ID,COMPLEX_ID,GLOBALID,x,y
777718,{FFDEB286-68AE-4C2D-884C-AF78EDE7BF74},444370,8eccad93-5719-43c0-8f06-e6d5acba8481,730 TNMC Update 5/6/2019,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,5/6/2019 10:11:26 PM,730,73007,American Advanced Technicians Institute,2,1,,,6801 West 20th Street,Hialeah,FL,33014,, , ,b45beb09-fcb2-40dc-b84b-5335f6872c6a,-80.3230280002391,25.8849060000414
777899,{54C57A99-1D5C-4EFF-8638-A90398F029BE},280390000745,86f9bdbe-60c1-4e37-bafc-2f8cdc883ca2,730 TNMC Update 6/8/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,6/8/2020 4:10:39 AM,730,73007,Forest - Scott County Career and Technology Center,2,1,,,521 Cleveland Street,Forest,MS,39074,, , ,9ae5d517-10de-4930-97a9-9e6851980269,-89.4869259993322,32.3720470001987
778121,{A961AA32-2CA7-46CC-8508-22E2AAD9F83C},102711,33e9f387-6a1a-43fe-a797-ac052c657551,730 TNMC Update 5/4/2018,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,5/4/2018 3:55:18 PM,730,73007,Alaska Vocational Technical Center,2,1,,,809 Second Avenue,Seward,AK,99664,, ,,162468ea-4d35-4a72-a7d9-897ecc0fbc59,-149.444442749448,60.1105995175415
778126,{F019EFA1-316D-4255-86A9-019B977E4D91},114761,5f225d0d-7435-44a1-bd41-b5c71239b6cc,730 TNMC Update 3/30/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,3/30/2021 5:52:10 PM,730,73007,Fredrick and Charles Beauty College,2,1,,,831 F Street,Eureka,CA,95501,, ,,52079a72-0bed-40ac-ad4a-d019a14c5cd2,-124.1649520001,40.7988670006329
778136,{6D642B87-8198-4AFB-BFD1-3DB5B0655FF0},180063,49a3d8b5-ebee-48c2-bdeb-b8bdc2ceeded,730 TNMC Update 4/13/2023,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,4/13/2023 1:47:46 PM,730,73007,Butte Academy of Beauty Culture,2,1,,,303 West Park Street,Butte,MT,59701,, , ,50b4be37-8293-4664-8bfc-5de67f1e9276,-112.541016372463,46.0127901254113
778382,{3699B244-2748-4293-A1E1-C9245994F1DB},203289,f49b7cb1-0b68-4e6d-acd9-b64012542c9f,730 TNMC Update 4/12/2023,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,4/12/2023 1:12:00 PM,730,73007,International College of Broadcasting,2,1,,,6 South Smithville Road,Dayton,OH,45431,, ,,447243bd-3df5-4e59-9a33-e1ba13df3216,-84.1374501773301,39.7650078142238
778387,{E97E9601-562D-43C1-AEE1-1BEBE76987B6},201478,839068cc-8935-4dad-8ab8-75bc39e7f0e5,730 TNMC Update 9/17/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,9/17/2020 1:00:36 AM,730,73007,Buckeye Hills Career Center,2,1,,,351 Buckeye Hills Road,Rio Grande,OH,45674,, ,,88aa519b-1f0e-4759-9ae6-94f01f9d2368,-82.3879160003065,38.8922060004191
778526,{EA3D13DA-D587-4993-B849-C54AF45ED14B},175722,e0f08385-5113-4f50-9fcd-d337efc8e6e4,{FTYPE} TNMC Update 9/27/2021,U.S. Geological Survey,5,E4,9/27/2021 6:16:46 PM,730,73007,Academy of Hair Design One,2,1,0,,1301 Sunset Drive,Grenada,MS,38901,, , ,2071e839-295e-43d8-abc0-8f1b318c551e,-89.8252100928534,33.7751467678486
778539,{85FBD67E-D9EF-4285-BFBC-1C429EEC5213},407683,ba7f3aaf-4c9e-41c2-a232-488e4f35a8e6,730 TNMC Update 6/22/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,6/22/2020 2:03:08 PM,730,73007,University of Cosmetology Arts and Sciences,2,1,,,801 North 13 Street  Suite 2,Harlingen,TX,78550,, ,,b925fdce-b77c-41b6-820f-b087350d89cd,-97.683890501367,26.2008140566452
778543,{2852F1F8-48AC-4041-B743-A1D30F98B33D},229425,46eeeb1e-5c9e-4d28-9c2a-695b6a819e93,730 TNMC Update 5/28/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,5/28/2020 10:35:43 PM,730,73007,UCAS University of Cosmetology Arts and Sciences,2,1,0,,8401 North 10th Street,McAllen,TX,78504,, ,,e7342631-a99c-49d3-9b9c-455857c37b72,-98.2177710004954,26.2794159997769
778550,{0F09CAA6-EAB4-4092-B4D6-B93EC853505C},217581,9f512dbd-187c-4485-96de-a3af455b62c4,730 TNMC Update 3/6/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,3/6/2017 3:16:17 PM,730,73007,Empire Beauty School,2,1,,,1276 Bald Hill Road,Warwick,RI,02886,, , ,4a24b6c7-12e4-4331-b858-7ea4ea495504,-71.4903335573261,41.7043685911088
778602,{131104A9-29CC-4C2E-9D08-67101DB3A97B},441089,4b298dab-19b1-4fb3-a94e-43c87de34cdf,730 TNMC Update 2/11/2018,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,2/11/2018 2:09:41 PM,730,73007,Wyo Tech School - Blairsville,2,1,,,500 Innovation Drive,Blairsville,PA,15717,, , ,01f96d96-e4e0-439b-b64a-c254be8d50ce,-79.2251205439276,40.4470100407687
778607,{1D0070E8-988C-4655-85C5-B195B5B5D053},448770,ba7223bc-c3e5-439e-8294-603c8335c226,730 TNMC Update 2/27/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,2/27/2021 12:55:37 AM,730,73007,Automotive Training Center - Warminster Campus,2,1,,,900 Johnsville Boulevard,Warminster,PA,18974,, , ,ce01f261-9fc8-4526-826b-df4de646100f,-75.075332999901,40.2006489998127
778621,{B7DC8520-B12C-45DF-96AE-9066D1500D26},373526,849560d3-1ad7-4e58-bd25-85e5fde132d5,730 TNMC Update 7/5/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,7/5/2020 12:54:15 PM,730,73007,Diesel Driving Academy - Baton Rouge,2,1,,,8067 Airline Highway,Baton Rouge,LA,70815,, , ,caae6d1f-00ee-4f24-ae31-d1aad6da4b72,-91.103272833036,30.4652745822691
778685,{D2B15072-FF65-4EF3-A29A-99CBAD9DCD17},383084,657c26be-3ae1-4445-b29b-1bcddef4fbb7,730 TNMC Update 2/2/2018,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,2/2/2018 8:31:35 PM,730,73007,Hacienda La Puente Adult Education - Willow Center,2,1,0,,14101 East Nelson Avenue,La Puente,CA,91746,, ,,c17d0ca5-21c5-4a20-82b0-ed8c8feedba0,-117.97919464085,34.0438423157101
778686,{01A10F6B-08E1-4F13-A796-405DAC5E640A},393524,82660359-5214-46c8-a75e-152e22b26825,730 TNMC Update 3/3/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,3/3/2021 2:54:27 AM,730,73007,Alhambra Beauty College,2,1,,,200 W Main St,Alhambra,CA,91801,, ,,a4c4c28c-0134-40ba-afb7-136d314ff7be,-118.128985790107,34.0939169760511
778687,{E09C9089-6858-442D-8885-136C87861052},395690,66847836-fd9a-4d1b-8c49-977534d94790,730 TNMC Update 7/24/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,7/24/2017 7:27:54 PM,730,73007,Diversified Vocational College,2,1,0,,1670 Wilshire Blvd,Los Angeles,CA,90017,, ,,190fb1f1-5404-43b1-8ca5-47dbe069f92f,-118.272338867161,34.0560531613718
778697,{B2F04C67-7FF1-4626-A71C-5E7D1232560C},280366000702,8d8bf26d-e2b4-41cc-ad03-b7cf5542036e,730 TNMC Update 5/11/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,5/11/2020 2:08:23 AM,730,73007,Pontotoc Ridge Career and Technology Center,2,1,,,354 Center Ridge Drive,Pontotoc,MS,38863,, , ,ba80610b-d63d-4843-b1d9-d1a0a215111b,-89.0230810232008,34.2553320602472
778714,{B2C23156-B378-4023-8C02-90DCB337AFEB},364122,d2672bf3-d7a7-4e1e-b49b-87d5fecbbc6b,730 TNMC Update 2/27/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,2/27/2017 9:28:26 PM,730,73007,Saint Johns Hospital School of Clinical Lab Science,2,1,0,,800 East Carpenter Street,Springfield,IL,62769,, , ,2dbe734d-34e0-4e06-87c8-bd3168c96363,-89.6443634033737,39.8048248295417
778717,{A69F9981-5B2A-4DD8-89B2-EE3CDFF93752},385132,12680d0e-17e2-4705-9b52-a2c566801fa6,730 TNMC Update 8/13/2019,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,8/13/2019 2:49:15 PM,730,73007,Academy of Cosmetology,2,1,0,,1700 West New Haven Avenue,Melbourne,FL,32904,, , ,9cc4dd21-6388-4e24-b979-d821dbba0a74,-80.6498461963306,28.0815648721836
778718,{4B1B52FF-8EF1-47BB-8331-7B5D4914127F},133854,{092B06A5-744D-461B-BB91-876E463350D0},TNMC VWE DB Build - Vol Update Schools,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,10/21/2015 10:39:54 AM,730,73007,Concorde Career Institute,2,1,,,10933 Marks Way,Miramar,FL,33025,, , ,992b45d2-851c-452d-b2b3-87e2ec2de47f,-80.2030098312629,26.1751240739607
778719,{54E1D02F-F423-4127-8514-77A41AD50DFD},387925,e4874447-b25a-4cbf-9fc8-9a2a46ba32b8,730 TNMC Update 5/9/2019,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,5/9/2019 9:05:37 PM,730,73007,Cortiva Institute,2,1,0,,2001 West Sample Road Suite 100,Pompano Beach,FL,33064,, , ,f2dcb349-e3fe-45dc-9ad7-9c05cf4850b8,-80.1504151217128,26.2753701923818
778722,{B441535B-5E6B-4C6C-96E5-A50B747374B6},447111,{092B06A5-744D-461B-BB91-876E463350D0},TNMC VWE DB Build - Vol Update Schools,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,10/21/2015 10:39:54 AM,730,73007,Florida Education Center,2,1,,,1299B Northwest 40th Avenue,Lauderhill,FL,33313,, , ,0189fe11-ff30-416d-b0e0-ee892a4569ae,-80.2352287746953,26.079729692432
778727,{95110E6C-E016-48B5-A78E-F5822D3A22DF},230264000057,3dd740a0-9f2f-4919-8852-a41decea2cd9,730 TNMC Update 7/24/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,7/24/2020 12:38:29 PM,730,73007,Capital Area Technical Center,2,1,0,Suite 1,40 Pierce Drive,Augusta,ME,04330,579907, ,,ed5185ed-bdad-4799-96c0-c426051e3613,-69.7494890002307,44.3139649998599
778745,{11A43805-189D-4CAE-ABC1-AE0591E4FF16},181193001880,438a4776-d6c5-43b2-aa4e-aeb3236f9012,730 TNMC Update 3/18/2018,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,3/18/2018 7:04:06 PM,730,73007,Heartland Career Center,2,1,,,79 South County Road 200 West,Wabash,IN,46992,, ,,3b38cbfa-b49b-4c55-b888-243901b266c9,-85.8288421624031,40.8231048589357
778756,{945579AC-14FA-4C6D-990A-FE9178EF0400},419484,b7be359d-b264-4a56-be3a-4c13fa169a36,730 TNMC Update 8/2/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,8/2/2017 2:00:40 PM,730,73007,Crawford County Area Vocational Technical School Practical Nursing Program,2,1,,,860 Thurston Road,Meadville,PA,16335-2152,, , ,4de072c7-d006-415a-92a5-c30811367e63,-80.1260375976755,41.6333732602528
778760,{69B65115-283E-4508-96E4-A30AA099FCA3},440217,034da6f8-974f-4648-9aae-91ddba97ce1c,730 TNMC Update 8/1/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,8/1/2017 8:44:44 PM,730,73007,Huntingdon County Career and Technology Center,2,1,,,11893 Technology Drive,Mill Creek,PA,17060,, , ,470fa3cd-4a14-474d-8712-f3fc970a9f5b,-77.9274444575904,40.4342575068292
778761,{B7A9D5C7-AB11-42B4-9BB8-77AF90A61D92},417637,e0ac6670-fb84-47a5-b92c-0b8b6b03f951,730 TNMC Update 11/21/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,11/21/2020 11:55:26 PM,730,73007,South Central Career Center,2,1,,,407 West Thornburgh Street,West Plains,MO,65775,, , ,4be9ee09-fa76-410e-a235-2b6ef0f7d487,-91.8573550003313,36.7385570005273
778764,{C9A3FE36-AD07-4E68-9B21-C0BB418D5664},417725,cf4795f9-1299-4a20-ad33-c8a9ae5e46da,730 TNMC Update 2/10/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,2/10/2017 7:33:03 PM,730,73007,Central College of Cosmetology,2,1,,,690 Missouri Avenue 10,Saint Robert,MO,65584,, , ,abc3ed96-d8b6-4110-8a96-034199b57524,-92.1426620484633,37.8074760436638
778961,{76B50178-1B2F-4072-99A7-364CF55E481D},371140,a0520982-c8f8-454d-86f7-442bf30e4802,730 TNMC Update 3/24/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,3/24/2020 9:29:44 PM,730,73007,Washington Barber College,2,1,,,5300 West 65th Street,Little Rock,AR,72032,, , ,4a79086d-4d7c-49cc-82ba-dd2a63f2b16b,-92.3353241017881,34.6907010895226
779027,{BD0CF02E-F288-430E-91D2-B1EC2F477944},010129000834,a792ead8-f6fb-4b42-adee-83ba4f26c3f5,730 TNMC Update 6/15/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,6/15/2017 3:33:30 PM,730,73007,Elmore County Technical Center,2,1,0,,800 Kelly Fitzpatrick Drive,Wetumpka,AL,36092,, , ,0ba562d7-1ee3-416b-a160-14fe127e1bba,-86.2156906136844,32.5503730768895
779052,{15147C3B-81CB-4BF7-82EC-EDB4599D2799},365091,58424e3b-b54c-40f8-9cff-207fd7a3b5d3,730 TNMC Update 12/2/2016,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,12/2/2016 5:41:11 PM,730,73007,International School of Skin - Nailcare and Massage Therapy,2,1,0,,5600 Roswell Road Northeast Suite 10,Atlanta,GA,30342,, , ,47f3f246-5a22-4d55-875f-e9ba3a3184e9,-84.3796997068504,33.9080696106179
779055,{0511B16B-120B-4DC3-BB33-759DC8EE220C},139746,ec1ed88a-af38-468d-92d7-4b6af5ab1097,730 TNMC Update 08/18/2016 18:08:06,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,8/18/2016 6:08:06 PM,730,73007,Grady Health System Professional Schools,2,1,0,,80 Jesse Hill Jr Drive South East,Atlanta,GA,30303,, , ,87104b98-1542-4a71-b111-bbff31dcefe4,-84.3824005133912,33.7520141594642
779103,{7BD4DCF2-F7AE-46E5-9873-925FCF88E01D},143695,e2685d8e-8219-4f29-9d51-e6e858dc42ab,730 TNMC Update 6/28/2018,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,6/28/2018 4:42:39 PM,730,73007,La James International College,2,1,0,,485 Avenue of the Cities,East Moline,IL,61244,, , ,0d5af94c-06fd-431f-ab44-7987e7f910eb,-90.4494019992117,41.4903030002129
779105,{77C94106-35AA-4F8F-AF94-01F229401884},147819,ffdb65b4-a5a7-442a-80a9-d9ee21d432c7,730 TNMC Update 11/3/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,11/3/2017 7:25:22 PM,730,73007,Oehrlein School of Cosmetology,2,1,,,100 Meadow Avenue,East Peoria,IL,61611,, , ,743f1c90-2095-40e0-b110-cf8547ff7b8b,-89.5563735957309,40.6664085386897
779108,{B58F6C0D-2AD7-472E-87E1-49FB830A7637},149204,468e9d8c-cf90-4861-9908-f8bd8566c2e5,730 TNMC Update 7/22/2019,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,7/22/2019 4:58:04 PM,730,73007,Educators of Beauty College of Cosmetology,2,1,0,,211 East 3rd Street,Sterling,IL,61081,, , ,32f2c9e1-0645-416b-88d2-db98a31b7dd3,-89.6925377929789,41.7885622261085
779109,{BCBB8007-538A-4C18-BF93-14EDFBA88476},430564,962d60db-7b5a-4569-ad87-f6c67699066a,730 TNMC Update 10/27/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,10/27/2017 6:08:49 PM,730,73007,Studio Jewelers Jewlery Trade School,2,1,0,,32 East 31st Street,New York,NY,10016,, , ,b218903b-aacc-4fb2-a36c-e0fd3cf183c4,-73.9837188723298,40.7454414367568
779110,{A2360566-55F7-4EE3-B9EA-DFC53EF88209},191287,aafecda2-fa50-4dff-b6c0-43b2c8068e60,730 TNMC Update 3/15/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,3/15/2017 3:17:09 PM,730,73007,International Culinary Center - - New York Campus,2,1,0,,462 Broadway,New York,NY,10013,, , ,4e4c08f7-8147-4407-998e-07d9c50d35f5,-74.0000915528064,40.7208251947421
779126,{49F707D8-97FB-4432-9A81-136C42BCAA4F},137245,0c39ed2a-8736-440f-a38f-f66bda96fc9e,730 TNMC Update 12/7/2022,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,12/7/2022 12:29:24 AM,730,73007,Sheridan Technical College,2,1,,,5400 Sheridan Street,Hollywood,FL,33021,, , ,8b163bc9-3d6e-44a4-91c9-d67d02871d56,-80.198026999759,26.0317409995158
779227,{005F21FC-84E7-41FA-8B0B-04F78819C92E},418913,fc8029c8-67fc-41d9-8fad-d4f14139e15e,730 TNMC Update 3/13/2019,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,3/13/2019 9:40:01 PM,730,73007,Pipo Academy of Hair Design,2,1,,,3000 Pershing Dr,El Paso,TX,79903,, ,,48753c54-9946-464a-bfb7-d5e2fe70a79f,-106.459731000871,31.784469999813
779246,{5D64207A-D8B5-4D30-A812-941ED4692441},419660,97375793-33da-4a02-b474-88457f508d9a,730 TNMC Update 11/26/2022,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,11/26/2022 2:03:46 PM,730,73007,More Tech Institute,2,1,,,1060 West 49th Street,Hialeah,FL,33012,, , ,dcbf266c-a13d-424f-ab21-694d0d75599b,-80.3037902472643,25.865694322943
779248,{060832E4-7AC3-4A71-9739-31C05C29EA26},423120,12680d0e-17e2-4705-9b52-a2c566801fa6,730 TNMC Update 8/13/2019,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,8/13/2019 5:08:05 PM,730,73007,Compu - Med Vocational Careers Corporation - Vocational School,2,1,0,,2900 West 12th Avenue,Hialeah,FL,33012,, , ,c4d2543a-29bb-49cd-b088-179a246e6752,-80.306918000452,25.8484510003654
779251,{95585CCC-DFC3-4379-B27A-BA1A7BDED570},430582,e78aeaf8-f88a-4413-94f1-f4f5cf150545,730 TNMC Update 12/10/2022,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,12/10/2022 3:17:02 PM,730,73007,Praxis Institute,2,1,,,1850 Southwest 8th Street 4th Floor,Miami,FL,33135,, , ,24cae6e7-d504-4cd8-9edc-1d6e438d0031,-80.2255528920406,25.76537317745
779252,{84E45900-C118-4445-BD35-DC0E30CB0C8A},434469,e78aeaf8-f88a-4413-94f1-f4f5cf150545,730 TNMC Update 12/10/2022,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,12/10/2022 3:13:25 PM,730,73007,New Professions Technical Institute,2,1,,,4000 West Flagler Street,Miami,FL,33134,, , ,4231770f-fa3f-493a-b3fe-8b16e1251b82,-80.2618759996128,25.771492999758
779528,{805D7B5D-A074-406D-A64B-58F33721A58B},452540,3c2c56d7-9e2f-4ede-b5da-5671c2badfa0,730 TNMC Update 10/28/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,10/28/2020 8:48:05 PM,730,73007,Community Technology Learning Center of Portage,2,1,,,243 South Prospect Street,Ravenna,OH,44266,, ,,4d25e8fe-7569-4bea-bbcb-32f6db8f70a8,-81.2413029857913,41.1560315978778
779529,{2EE950E0-8C4C-47E0-850E-F529BEAB01EF},453677,ab73b1da-11e5-4b1b-ad9c-82eb997d41ed,730 TNMC Update 5/5/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,5/5/2020 1:27:18 AM,730,73007,Oakes School of Massage Therapy,2,1,,,330 Fourth St SE,Massillon,OH,44646,, ,,4525dd9c-03c7-4ced-8739-1d96091b5ebe,-81.5161919998646,40.7944099998419
779530,{8B60CE51-404A-4369-A132-8FD1D0B24FD1},452197,{092B06A5-744D-461B-BB91-876E463350D0},TNMC VWE DB Build - Vol Update Schools,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,5/4/2015 11:31:32 AM,730,73007,ACRT Urban Forestry Training,2,1,,,1333 Home Avenue,Akron,OH,44310,, ,,7848428b-3252-4c7b-84a3-4cdb2f60e68d,-81.486755382557,41.1072538181093
779531,{84631EE2-A9D7-4FBB-B680-3822536B6E4D},452203,94b5b14a-668a-4c68-b771-aae0bc54146b,730 TNMC Update 10/17/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,10/17/2020 11:22:29 PM,730,73007,Akron Testing Laboratory and Welding School,2,1,,,1171 Wooster Road North,Barberton,OH,44203,, ,,54d67051-3106-4349-9c87-f9ec30344f49,-81.5803640001553,41.0340420000071
779532,{72E74ABD-1BBD-4DA8-AC89-2C740A30B78C},452470,b4227645-4fe6-4b8f-ac91-46acb50c2b64,730 TNMC Update 10/26/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,10/26/2020 7:12:47 PM,730,73007,Akron CNC Training Center,2,1,,,1169 Brittain Road,Akron,OH,44305,, ,,ca3b2156-fc09-4db1-b587-bbcdc41b3b10,-81.4627430806985,41.0945130700032
779542,{73757D2E-E48D-4336-AA20-397B20056B58},111054,3f8911c6-1180-4c54-a35b-6149956b9d45,730 TNMC Update 6/21/2017,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,6/21/2017 8:38:08 PM,730,73007,California Hair Design Academy,2,1,0,,8011 University Avenue Suite A2,La Mesa,CA,91942,, ,,21202628-7493-46ee-9560-3f1b21f8abd2,-117.024124145358,32.7652740477649
779544,{A5FB873E-3382-4F0C-9EC9-694D7ECF0DDC},446303,968042f1-1026-479f-8cd7-d312133a82f8,730 TNMC Update 1/9/2018,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,1/9/2018 11:13:54 PM,730,73007,Healthcare Training Institute - Medical School,2,1,,,1969 Morris Avenue,Union,NJ,07083,, , ,98163732-5e00-4c83-9a4c-034e93d985bc,-74.2684478758135,40.696414947221
779546,{38F73E5A-CDE9-4564-B4CD-10289AF069EF},451389,dd10b4c0-3dda-4821-86f1-2e3da98b596d,730 TNMC Update 3/5/2018,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",5,E4,3/5/2018 2:43:12 PM,730,73007,Metro Auto Electronics Training Institute,2,1,,,111 Market Street,Kenilworth,NJ,07033,, , ,24e55846-56d9-472d-bbe1-1c43a8f5515b,-74.2820816037784,40.6751060488068
